2861.1566872893454,4005.8423004692277
2993.208307263513,3951.2752564488037
3141.078049856245,4030.9129988269133
3450.945615964973,3912.005386114851
3696.527553581634,3915.955910539464
3657.0481508927255,3972.798408967269
3626.451578824349,4043.161569689902
3248.3006367219637,4162.647997225187
3374.653440419117,4215.516847709034
3558.275498081018,4101.843967534631
3468.7204185772466,4177.746209524461
3673.2922686688457,4089.5536123690654
3773.995468437519,4182.165003807188
4228.711802137269,4210.0581916137935
4991.029143551512,4096.149333426773
3222.3475794187766,4286.633516086686
3147.292613513732,4301.084437828063
3268.2058359418475,4262.818254018302
3298.5711034054943,4336.175435982497
3473.887939842967,4304.289032179172
4120.674863159662,4231.379316678479
4292.7277562168565,4385.141525527248
4838.767017315563,4310.117079323646
5344.073580510094,4372.295102572262
3150.224589182119,4406.832933533841
3098.8144053476058,4526.838352482033
3403.7844463651936,4531.56794820629
3735.3634082258927,4437.500033034348
3809.6479964862233,4382.863864019997
3892.755943150374,4470.232511668184
3817.6898195892923,4543.269530011034
4050.9474397760414,4457.709890781856
4008.4583454242584,4500.007889329653
4158.351258556487,4426.529594677327
4307.38658629176,4482.787883352729
4736.838189059075,4509.95012883207
5509.2151687142405,4502.3744358563745
3201.3671504987697,4588.838779918909
3268.9861325318866,4567.53034890844
3278.603057846952,4663.74397437681
3434.9511894452703,4597.253213884694
3562.4128425026993,4620.9975470982035
3749.6152859916747,4545.75281199832
3988.0253425906394,4639.932594721133
4163.881481568617,4656.162454367979
4006.0457918824327,4700.05840770183
4245.038224290598,4643.595436697895
4380.550678407416,4551.132138038379
4614.13283324763,4668.289553891611
4786.1723635456165,4570.215106124145
4816.312511513844,4617.464967142951
4882.859300339099,4661.310877419887
2753.4190634834877,4841.503818207798
2924.515533358345,4737.82183396619
3024.561170574551,4833.913595494433
2934.450575596222,4861.468610552379
3482.1083540607074,4717.507295271336
3510.9283283194845,4860.710278168663
4052.568623801852,4755.26209880021
4253.850854759843,4772.3701008700245
4518.3320172137755,4834.769620944649
5111.681218574609,4715.611463286236
5043.506677597467,4776.588404550273
5035.837309744136,4820.925204483364
5416.236451582473,4842.383579843203
5506.03142300207,4740.935849646253
3015.7412730204655,4955.925240993107
3790.088996006648,4898.055377925451
3820.0836830951057,5005.955122626742
3958.022373058586,4866.464925579773
4466.193570482478,4875.319925989161
4637.679547879076,4987.9981210334645
4844.188773860498,4995.622346943254
3003.0466847270945,5038.647813883282
3347.6453975133873,5059.625053253669
3733.408987955336,5086.226694679469
5057.390870041434,5084.364054083881
5215.870725078424,5067.721237415901
5264.466212390982,5103.831424195458
3283.7416910754714,5256.154659686816
5030.6791005426485,5180.756503988926
5183.225841710431,5250.169371520888
5319.636003491356,5303.947705169654
4160.937624818321,5351.333033060977
5302.528840821155,5394.518561192209
3731.9499986643,5517.36619137734
4195.156304986703,5592.489244505195
5377.26142371893,5911.441824709695
4496.224869707964,6072.104132226025
